CustomerKey,Gender,Name,City,State_Code,State,Country,Continent,Birthday,Age
1537138,Female,Gloria Doughty,Stockton,CA,California,United States,North America,02-07-1999,26
1538028,Male,Winfred Burns,Hemet,CA,California,United States,North America,09-12-1955,70
1538998,Male,Jack Huffman,Santa Barbara,CA,California,United States,North America,04-12-1942,83
1540569,Male,Clifford Crosley,Stockton,CA,California,United States,North America,18-03-1942,84
1541091,Female,Desire Goodman,Van Nuys,CA,California,United States,North America,17-05-1952,73
1542638,Female,Mercedes Olivo,West Los Angeles,CA,California,United States,North America,22-07-1977,48
1544231,Female,Denise Lee,Anaheim,CA,California,United States,North America,03-03-1939,87
1544244,Female,Ann Williams,San Jose,CA,California,United States,North America,14-08-1962,63
1544497,Male,Richard Mosley,Baywood Park,CA,California,United States,North America,19-11-1964,61
1548057,Female,Millie Catalano,Scotts Valley,CA,California,United States,North America,15-09-1959,66
1548309,Male,Danny Stepp,Palm Springs,CA,California,United States,North America,22-12-1943,82
1550578,Female,Maria Watson,Portland,CA,California,United States,North America,01-08-1944,81
1553365,Male,Jason Totten,Corona,CA,California,United States,North America,22-04-1958,67
1556134,Female,Julie Kear,San Francisco,CA,California,United States,North America,13-02-1977,49
1556280,Female,Elizabeth Hedrick,Dublin,CA,California,United States,North America,26-04-1999,26
1558588,Female,Joyce Cardiel,San Jose,CA,California,United States,North America,20-06-1998,27
1559404,Male,Nicholas Brumfield,Sacramento,CA,California,United States,North America,02-12-1994,31
1559597,Female,Kimberly Chestnut,Clarksburg,CA,California,United States,North America,16-04-1948,77
1559760,Female,Niki Jensen,Fair Oaks,CA,California,United States,North America,15-02-1991,35
1560282,Male,Morgan Odum,San Diego,CA,California,United States,North America,24-01-1994,32
1561561,Female,Patricia Crawford,Ontario,CA,California,United States,North America,17-10-1973,52
1562806,Male,Kenneth Sundberg,Fresno,CA,California,United States,North America,28-10-1977,48
1562994,Male,Dennis Wilson,California,CA,California,United States,North America,23-01-1947,79
1564311,Male,Corey Angel,Stockton,CA,California,United States,North America,23-12-1937,88
1564441,Female,Phylis Smiley,Lompoc,CA,California,United States,North America,26-05-1984,41
1564826,Female,Jackie Davis,San Francisco,CA,California,United States,North America,17-06-1960,65
1565570,Female,Melisa Soliz,Palmdale,CA,California,United States,North America,27-11-1997,28
1566143,Female,Sybil Sieber,San Diego,CA,California,United States,North America,30-11-1987,38
1567570,Male,Tommy Parker,Bakersfield,CA,California,United States,North America,04-02-1935,91
1570164,Male,Leslie Postell,San Diego,CA,California,United States,North America,25-06-1955,70
1570381,Male,Benjamin Smith,Bakersfield,CA,California,United States,North America,24-04-1970,55
1571374,Female,Kaitlin Burnett,Brisbane,CA,California,United States,North America,30-03-1990,36
1571665,Female,Ida Stewart,Irvine,CA,California,United States,North America,14-04-1950,75
1574307,Male,Virgil Villegas,Stockton,CA,California,United States,North America,09-01-2002,24
1577224,Female,Florence Rogers,Long Beach,CA,California,United States,North America,26-07-1948,77
1577297,Female,Dorothy Staley,Stockton,CA,California,United States,North America,16-12-1938,87
1579971,Male,Derrick Clifford,Antioch,CA,California,United States,North America,28-04-1992,33
1581788,Male,James Poss,San Diego,CA,California,United States,North America,07-03-1943,83
1584479,Male,Kenneth Vasser,Santa Barbara,CA,California,United States,North America,06-02-1936,90
1587267,Female,Charity Campbell,San Francisco,CA,California,United States,North America,22-12-1962,63
1587609,Female,Ruth Greene,Sacramento,CA,California,United States,North America,07-06-1978,47
1590912,Male,David Foster,Concord,CA,California,United States,North America,06-01-1984,42
1591113,Female,Edith Elliott,Santa Clara,CA,California,United States,North America,01-03-1962,64
1594853,Male,Brian Painter,Bellflower,CA,California,United States,North America,28-02-1963,63
1595386,Male,Ralph Reily,Sunnyvale,CA,California,United States,North America,06-10-1946,79
1595731,Female,Stephanie Hill,Santa Clara,CA,California,United States,North America,03-01-1937,89
1596238,Male,John Miller,Ventura,CA,California,United States,North America,02-02-1982,44
1597238,Female,Joan Kozak,San Jose,CA,California,United States,North America,13-06-1954,71
1598996,Male,Juan Burdick,Anaheim,CA,California,United States,North America,02-09-1968,57
1600965,Male,Russell Roberts,Stockton,CA,California,United States,North America,23-08-1964,61
1603545,Male,Douglas Goforth,Lake Los Angeles,CA,California,United States,North America,01-06-1996,29
1605025,Female,Mari Turner,San Francisco,CA,California,United States,North America,25-09-1998,27
1608686,Male,Patrick Dobson,Mountain View,CA,California,United States,North America,06-09-1984,41
1609589,Male,Richard Smith,San Francisco,CA,California,United States,North America,09-03-1978,48
1610092,Female,Camilla Burton,San Jose,CA,California,United States,North America,16-07-1961,64
1611874,Female,Julie Shultis,San Diego,CA,California,United States,North America,23-07-1953,72
1614172,Female,Lucille Curry,San Diego,CA,California,United States,North America,30-04-1971,54
1614302,Male,Michael Cruz,Sacramento,CA,California,United States,North America,04-03-1943,83
1616350,Male,Amos Carter,Muscoy,CA,California,United States,North America,06-02-1935,91
1616456,Female,Susan Garcia,Burlingame,CA,California,United States,North America,13-04-1963,62
1616811,Female,Kimberly Wilkinson,Burbank,CA,California,United States,North America,25-12-1993,32
1618133,Female,Barbara Bailey,Oakland,CA,California,United States,North America,27-04-1985,40
1618248,Male,Vincent Elliott,Larkspur,CA,California,United States,North America,29-01-1954,72
1618950,Male,Richard Jensen,Fresno,CA,California,United States,North America,04-04-1938,88
1620519,Female,Wendy Clark,Colton,CA,California,United States,North America,10-01-1936,90
1621682,Male,Michael Ramsey,Pomona,CA,California,United States,North America,23-04-1967,58
1622140,Female,Elizabeth Ruiz,Oceanside,CA,California,United States,North America,10-07-1949,76
1622275,Female,Tanya Dixon,Covina,CA,California,United States,North America,03-09-1939,86
1623453,Female,Roxanne Castiglia,Concord,CA,California,United States,North America,26-08-1976,49
1624456,Female,Denise Shively,San Diego,CA,California,United States,North America,11-02-1936,90
1625255,Female,Kristen Ashman,Richmond,CA,California,United States,North America,10-08-1968,57
1627599,Male,David Mcnutt,Challenge,CA,California,United States,North America,28-02-2001,25
1627931,Female,Odessa Graham,Santa Clara,CA,California,United States,North America,18-04-1975,50
1628631,Male,James Castro,Oakland,CA,California,United States,North America,22-01-1973,53
1629416,Female,Kerry Pagan,San Francisco,CA,California,United States,North America,01-01-1977,49
1630103,Female,Catherine Vandemark,San Jose,CA,California,United States,North America,12-02-1973,53
1631101,Female,Cheryl Vargas,Irvine,CA,California,United States,North America,06-08-1942,83
1632547,Male,Oliver Mclaren,Redding,CA,California,United States,North America,14-08-1980,45
1636482,Female,Alexandra Fisher,San Francisco,CA,California,United States,North America,04-08-1977,48
1637269,Male,Anthony Martinez,Sacramento,CA,California,United States,North America,10-07-1954,71
1637460,Male,James Thomas,Chico,CA,California,United States,North America,02-12-1969,56
1639920,Male,Francis Houghton,Ontario,CA,California,United States,North America,27-12-1990,35
1641759,Male,Michael Jordan,Palo Alto,CA,California,United States,North America,10-11-1981,44
1647594,Male,James Rothermel,Concord,CA,California,United States,North America,10-06-1970,55
1649468,Female,Emerald Elliot,San Francisco,CA,California,United States,North America,12-03-1974,52
1649927,Male,Charles Garcia,Oakland,CA,California,United States,North America,18-11-1991,34
1651796,Female,Joyce Navarro,Benicia,CA,California,United States,North America,29-11-1975,50
1651932,Male,William Childress,Sherman Oaks,CA,California,United States,North America,13-05-1954,71
1653389,Male,Mitchell Long,Walnut Creek,CA,California,United States,North America,03-05-1949,76
1656683,Female,Jillian Cedillo,Pomona,CA,California,United States,North America,15-09-1955,70
1657736,Male,Michael Jones,Anaheim,CA,California,United States,North America,13-06-1980,45
1664688,Male,Harold Mccormick,Fresno,CA,California,United States,North America,31-03-1953,73
1665562,Male,Richard Winn,West Sacramento,CA,California,United States,North America,12-09-1969,56
1667083,Female,Susan Sanders,Santa Paula,CA,California,United States,North America,23-03-1944,82
1667206,Female,Janine Loveland,Oakland,CA,California,United States,North America,04-08-1950,75
1668372,Male,Alvin Irving,Sacramento,CA,California,United States,North America,19-10-1986,39
1669230,Female,Stacey Holz,Bakersfield,CA,California,United States,North America,17-02-1982,44
1669695,Male,Joseph Hebron,Bakersfield,CA,California,United States,North America,12-06-1989,36
1670689,Male,Ulysses Gunn,Concord,CA,California,United States,North America,18-10-1966,59
1670789,Male,David Hamlin,Salinas,CA,California,United States,North America,10-12-1960,65
1672305,Female,Betty Brummett,Palm Springs,CA,California,United States,North America,29-12-1977,48
1673040,Male,Ronny Alston,Fresno,CA,California,United States,North America,18-09-1954,71
1674060,Female,Rosemarie Salas,Irvine,CA,California,United States,North America,26-10-1977,48
1674304,Female,Ruth Lingenfelter,Sacramento,CA,California,United States,North America,17-11-1983,42
1676662,Female,Amanda Harper,Riverside,CA,California,United States,North America,09-08-1946,79
1678411,Male,Joseph Smith,San Luis Obispo,CA,California,United States,North America,06-01-1984,42
1678823,Female,Carolyn Lewis,El Toro,CA,California,United States,North America,21-06-1998,27
1680095,Female,Anna Smith,Seaside,CA,California,United States,North America,03-11-1997,28
1680775,Female,Megan Kline,Sacramento,CA,California,United States,North America,21-12-1997,28
1681885,Male,John Rabago,Oakland,CA,California,United States,North America,10-09-2001,24
1682386,Female,Ivy Krick,Antioch,CA,California,United States,North America,16-11-1938,87
1682553,Female,Rose Battle,Sacramento,CA,California,United States,North America,13-02-1966,60
1683603,Male,Louis Barnes,Santa Clara,CA,California,United States,North America,29-01-1966,60
1686113,Male,Maurice Baker,City Of Commerce,CA,California,United States,North America,15-10-1945,80
1687406,Female,Freeda Jones,El Monte,CA,California,United States,North America,09-12-1950,75
1688411,Female,Christine Coe,Sylmar,CA,California,United States,North America,30-01-1965,61
1688706,Female,Dona Cookson,Perris,CA,California,United States,North America,10-11-1961,64
1689949,Female,Monica Watts,Anaheim,CA,California,United States,North America,21-04-1940,85
1690737,Male,Richard Parker,San Rafael,CA,California,United States,North America,04-01-1959,67
1692156,Male,Edward Barlow,San Francisco,CA,California,United States,North America,19-12-1943,82
1693159,Male,Antone Thompson,San Jose,CA,California,United States,North America,02-01-1945,81
1694135,Male,Brett Ochoa,Sacramento,CA,California,United States,North America,22-08-1953,72
1697375,Male,Peter Lugo,Riverside,CA,California,United States,North America,09-08-1990,35
1700023,Female,Eleanor Stephen,Santa Ana,CA,California,United States,North America,11-04-1955,70
1702221,Male,Matthew Flemming,Anaheim,CA,California,United States,North America,12-06-1936,89
1702622,Male,Frank Harris,Walnut,CA,California,United States,North America,26-06-1966,59
1703277,Male,Russell Calhoun,San Francisco,CA,California,United States,North America,27-11-1962,63
1703884,Female,Dorothy Kindred,Irvine,CA,California,United States,North America,20-01-1987,39
1710322,Male,Zachary Bruno,Sacramento,CA,California,United States,North America,06-01-2001,25
1711599,Male,Basil Noyes,Burbank,CA,California,United States,North America,19-10-1939,86
1713848,Female,Eva Starnes,Anaheim,CA,California,United States,North America,01-08-1978,47
1717593,Female,Beverly Coldwell,San Jose,CA,California,United States,North America,03-09-1999,26
1719541,Male,Johnny Mallette,San Luis Obispo,CA,California,United States,North America,17-07-1963,62
1722764,Female,Connie Mckinley,Burbank,CA,California,United States,North America,22-09-1940,85
1724829,Female,Lisa Johnson,Reseda,CA,California,United States,North America,18-07-1937,88
1725170,Male,Floyd Rozier,Castaic,CA,California,United States,North America,15-03-1942,84
